Model,TandemMoment_df,eg,minendmoment,LR1,minXreaction,HS20Moment_df,Iy1,St1,St2,Iy2,numberofgirders,maxZreaction,span,width,LR2,maxendmoment,minZreaction,A,Sb2,HS20Moment,Kg,numberofdiaphragms,df,maxXreaction,ybar2,Y,ybar1,girders,Sb1,I,girderspacing,df1,df2,haunch,TandemMoment
TX_24_105_P01_LK8,11721455.703624625,41.02091973244147,-476479.75949070236,0.4545429751953418,-12346.96627876361,11721455.703624625,34653.276835943456,-2643.554439877359,-7681.094556874473,48528.308468326424,4,33588.61760052131,105,24,0.5358267324986661,444037.2647783717,-2186.1249746254207,74.75,1575.230784508438,19248000.000000004,1166786.6826436315,6,0.6089700594152443,13125.611236140145,30.80711026319234,47.12,24.016407903991905,"[1.5, 16, 2.125, 16, 0.5, 33.5]",1442.9000779164621,19260.505138656634,7.3333,0.4291382682463657,0.6089700594152443,1.9949999999999974,19248000.000000004
TX_24_105_P01_LK9,11721455.703624625,41.02091973244147,-516414.74532853207,0.4545429751953418,-13297.960533715563,11721455.703624625,34653.276835943456,-2643.554439877359,-7681.094556874473,48528.308468326424,4,33691.18140985982,105,24,0.5358267324986661,478232.148642372,-2150.3380973368944,74.75,1575.230784508438,19248000.000000004,1166786.6826436315,6,0.6089700594152443,14225.73712176264,30.80711026319234,47.12,24.016407903991905,"[1.5, 16, 2.125, 16, 0.5, 33.5]",1442.9000779164621,19260.505138656634,7.3333,0.4291382682463657,0.6089700594152443,1.9949999999999974,19248000.000000004
TX_24_105_R01_LK0,11104193.574965822,25.33,-7706.539376557183,0.4545429751953418,-209.11203393757637,11104193.574965822,36096.237616726125,-2987.490050395953,-8933.03990427023,51004.36383533626,4,33029.17918580765,105,24,0.507609627229724,7625.310021578367,-2507.2198878322474,88.8,1614.5542410815128,19248000.000000004,628064.7481377979,6,0.5769011624566615,210.45952582650693,31.590368745475452,47.33,25.217537127214182,"[36, 302]",1431.3942489558942,21100.0,7.3333,0.4069687535345742,0.5769011624566615,3.3299999999999983,19248000.000000004
TX_24_105_R01_LK1,11104193.574965822,25.33,-16363.19546270868,0.4545429751953418,-444.39322182716404,11104193.574965822,36096.237616726125,-2987.490050395953,-8933.03990427023,51004.36383533626,4,33051.07214621373,105,24,0.507609627229724,16109.396363060854,-2498.0511864604982,88.8,1614.5542410815128,19248000.000000004,628064.7481377979,6,0.5769011624566615,447.831686237067,31.590368745475452,47.33,25.217537127214182,"[36, 302]",1431.3942489558942,21100.0,7.3333,0.4069687535345742,0.5769011624566615,3.3299999999999983,19248000.000000004
TX_24_105_R01_LK2,11104193.574965822,25.33,-34308.360563015034,0.4545429751953418,-930.1709943198837,11104193.574965822,36096.237616726125,-2987.490050395953,-8933.03990427023,51004.36383533626,4,33096.58406190588,105,24,0.507609627229724,33626.22633808825,-2479.0178966553867,88.8,1614.5542410815128,19248000.000000004,628064.7481377979,6,0.5769011624566615,939.8816555660447,31.590368745475452,47.33,25.217537127214182,"[36, 302]",1431.3942489558942,21100.0,7.3333,0.4069687535345742,0.5769011624566615,3.3299999999999983,19248000.000000004
TX_24_105_R01_LK3,11104193.574965822,25.33,-69989.51628766344,0.4545429751953418,-1888.227831046378,11104193.574965822,36096.237616726125,-2987.490050395953,-8933.03990427023,51004.36383533626,4,33187.60233907785,105,24,0.507609627229724,68173.13166328432,-2441.0622976784075,88.8,1614.5542410815128,19248000.000000004,628064.7481377979,6,0.5769011624566615,1918.244201858297,31.590368745475452,47.33,25.217537127214182,"[36, 302]",1431.3942489558942,21100.0,7.3333,0.4069687535345742,0.5769011624566615,3.3299999999999983,19248000.000000004
TX_24_105_R01_LK4,11104193.574965822,25.33,-135430.206866968,0.4545429751953418,-3617.807744514736,11104193.574965822,36096.237616726125,-2987.490050395953,-8933.03990427023,51004.36383533626,4,33356.37811833554,105,24,0.507609627229724,130540.65646187731,-2371.0605881141387,88.8,1614.5542410815128,19248000.000000004,628064.7481377979,6,0.5769011624566615,3712.594208484218,31.590368745475452,47.33,25.217537127214182,"[36, 302]",1431.3942489558942,21100.0,7.3333,0.4069687535345742,0.5769011624566615,3.3299999999999983,19248000.000000004
TX_24_105_R01_LK5,11104193.574965822,25.33,-239521.83048303862,0.4545429751953418,-6293.5962461114095,11104193.574965822,36096.237616726125,-2987.490050395953,-8933.03990427023,51004.36383533626,4,33629.88310841803,105,24,0.507609627229724,227027.8464608235,-2258.6483142269467,88.8,1614.5542410815128,19248000.000000004,628064.7481377979,6,0.5769011624566615,6566.714580631116,31.590368745475452,47.33,25.217537127214182,"[36, 302]",1431.3942489558942,21100.0,7.3333,0.4069687535345742,0.5769011624566615,3.3299999999999983,19248000.000000004
TX_24_105_R01_LK6,11104193.574965822,25.33,-372949.28728932666,0.4545429751953418,-9583.660581035494,11104193.574965822,36096.237616726125,-2987.490050395953,-8933.03990427023,51004.36383533626,4,33989.83649787862,105,24,0.507609627229724,345665.42278755107,-2112.5767058135793,88.8,1614.5542410815128,19248000.000000004,628064.7481377979,6,0.5769011624566615,10225.16925531058,31.590368745475452,47.33,25.217537127214182,"[36, 302]",1431.3942489558942,21100.0,7.3333,0.4069687535345742,0.5769011624566615,3.3299999999999983,19248000.000000004
TX_24_105_R01_LK7,11104193.574965822,25.33,-503870.7313057367,0.4545429751953418,-12654.127144217598,11104193.574965822,36096.237616726125,-2987.490050395953,-8933.03990427023,51004.36383533626,4,34353.60043397844,105,24,0.507609627229724,456384.4465408349,-2006.7962609968235,88.8,1614.5542410815128,19248000.000000004,628064.7481377979,6,0.5769011624566615,13814.873097446727,31.590368745475452,47.33,25.217537127214182,"[36, 302]",1431.3942489558942,21100.0,7.3333,0.4069687535345742,0.5769011624566615,3.3299999999999983,19248000.000000004
TX_24_105_R01_LK8,11104193.574965822,25.33,-602642.9674564531,0.4545429751953418,-14864.645774908775,11104193.574965822,36096.237616726125,-2987.490050395953,-8933.03990427023,51004.36383533626,4,34635.13631656402,105,24,0.507609627229724,536094.3081343131,-2006.2618845550332,88.8,1614.5542410815128,19248000.000000004,628064.7481377979,6,0.5769011624566615,16523.059739564418,31.590368745475452,47.33,25.217537127214182,"[36, 302]",1431.3942489558942,21100.0,7.3333,0.4069687535345742,0.5769011624566615,3.3299999999999983,19248000.000000004
TX_24_105_R01_LK9,11104193.574965822,25.33,-663293.7880734063,0.4545429751953418,-16176.262143159214,11104193.574965822,36096.237616726125,-2987.490050395953,-8933.03990427023,51004.36383533626,4,34811.07716217153,105,24,0.507609627229724,583390.339809939,-2005.9450137455328,88.8,1614.5542410815128,19248000.000000004,628064.7481377979,6,0.5769011624566615,18186.003204781948,31.590368745475452,47.33,25.217537127214182,"[36, 302]",1431.3942489558942,21100.0,7.3333,0.4069687535345742,0.5769011624566615,3.3299999999999983,19248000.000000004
TX_24_110_P01_LK0,12266634.10905665,43.760567765567764,-7779.172768155581,0.4545429751953418,-198.2175870009873,12266634.10905665,36533.098649261054,-2654.037758628691,-7913.032071192002,51022.58501506268,4,32513.16907646577,110,24,0.5309568100255622,7714.090244917986,-2630.187987895436,68.25,1537.8864728168894,20328000.0,1209316.2878945125,6,0.6034353654593,198.21758710542426,33.17708160967598,49.62,25.8598986820228,"[1.25, 16, 1.875, 16, 0.5, 36.5]",1412.7317008654027,19632.497538919415,7.3333,0.4236113359969133,0.6034353654593,1.9949999999999974,20328000.0
TX_24_110_P01_LK1,12266634.10905665,43.760567765567764,-16409.759134387637,0.4545429751953418,-419.5181968149762,12266634.10905665,36533.098649261054,-2654.037758628691,-7913.032071192002,51022.58501506268,4,32534.319279559495,110,24,0.5309568100255622,16269.574168222374,-2622.955778394749,68.25,1537.8864728168894,20328000.0,1209316.2878945125,6,0.6034353654593,419.5181968626779,33.17708160967598,49.62,25.8598986820228,"[1.25, 16, 1.875, 16, 0.5, 36.5]",1412.7317008654027,19632.497538919415,7.3333,0.4236113359969133,0.6034353654593,1.9949999999999974,20328000.0
TX_24_110_P01_LK2,12266634.10905665,43.760567765567764,-34055.9925419588,0.4545429751953418,-871.9882487105625,12266634.10905665,36533.098649261054,-2654.037758628691,-7913.032071192002,51022.58501506268,4,32576.389809318207,110,24,0.5309568100255622,33762.2655494333,-2608.482299939823,68.25,1537.8864728168894,20328000.0,1209316.2878945125,6,0.6034353654593,871.9882486840706,33.17708160967598,49.62,25.8598986820228,"[1.25, 16, 1.875, 16, 0.5, 36.5]",1412.7317008654027,19632.497538919415,7.3333,0.4236113359969133,0.6034353654593,1.9949999999999974,20328000.0
TX_24_110_P01_LK3,12266634.10905665,43.760567765567764,-68174.56648413399,0.4545429751953418,-1746.8274350852907,12266634.10905665,36533.098649261054,-2654.037758628691,-7913.032071192002,51022.58501506268,4,32657.605595511584,110,24,0.5309568100255622,67583.97414681695,-2580.6363917593976,68.25,1537.8864728168894,20328000.0,1209316.2878945125,6,0.6034353654593,1746.8274352377439,33.17708160967598,49.62,25.8598986820228,"[1.25, 16, 1.875, 16, 0.5, 36.5]",1412.7317008654027,19632.497538919415,7.3333,0.4236113359969133,0.6034353654593,1.9949999999999974,20328000.0
TX_24_110_P01_LK4,12266634.10905665,43.760567765567764,-139165.21965981313,0.4545429751953418,-3543.9998191170357,12266634.10905665,36533.098649261054,-2654.037758628691,-7913.032071192002,51022.58501506268,4,33265.75912070421,110,24,0.5309568100255622,137083.89403928645,-2477.590565605919,68.25,1537.8864728168894,20328000.0,1209316.2878945125,6,0.6034353654593,3568.045339394368,33.17708160967598,49.62,25.8598986820228,"[1.25, 16, 1.875, 16, 0.5, 36.5]",1412.7317008654027,19632.497538919415,7.3333,0.4236113359969133,0.6034353654593,1.9949999999999974,20328000.0
TX_24_110_P01_LK5,12266634.10905665,43.760567765567764,-216387.72870498043,0.4545429751953418,-5476.875636458451,12266634.10905665,36533.098649261054,-2654.037758628691,-7913.032071192002,51022.58501506268,4,33023.21276957515,110,24,0.5309568100255622,211789.1482525034,-2456.111045085998,68.25,1537.8864728168894,20328000.0,1209316.2878945125,6,0.6034353654593,5548.322566796876,33.17708160967598,49.62,25.8598986820228,"[1.25, 16, 1.875, 16, 0.5, 36.5]",1412.7317008654027,19632.497538919415,7.3333,0.4236113359969133,0.6034353654593,1.9949999999999974,20328000.0
TX_24_110_P01_LK6,12266634.10905665,43.760567765567764,-320551.8759042727,0.4545429751953418,-7992.516727309768,12266634.10905665,36533.098649261054,-2654.037758628691,-7913.032071192002,51022.58501506268,4,33288.91725975076,110,24,0.5309568100255622,309045.0309511111,-2366.0246707538186,68.25,1537.8864728168894,20328000.0,1209316.2878945125,6,0.6034353654593,8218.968297692509,33.17708160967598,49.62,25.8598986820228,"[1.25, 16, 1.875, 16, 0.5, 36.5]",1412.7317008654027,19632.497538919415,7.3333,0.4236113359969133,0.6034353654593,1.9949999999999974,20328000.0
TX_24_110_P01_LK7,12266634.10905665,43.760567765567764,-413149.6109645569,0.4545429751953418,-10162.556001077084,12266634.10905665,36533.098649261054,-2654.037758628691,-7913.032071192002,51022.58501506268,4,33541.22464798016,110,24,0.5309568100255622,392940.3482663745,-2282.321730383385,68.25,1537.8864728168894,20328000.0,1209316.2878945125,6,0.6034353654593,10593.063784049036,33.17708160967598,49.62,25.8598986820228,"[1.25, 16, 1.875, 16, 0.5, 36.5]",1412.7317008654027,19632.497538919415,7.3333,0.4236113359969133,0.6034353654593,1.9949999999999974,20328000.0
TX_24_110_P01_LK8,12266634.10905665,43.760567765567764,-476229.20724561583,0.4545429751953418,-11597.043280420712,12266634.10905665,36533.098649261054,-2654.037758628691,-7913.032071192002,51022.58501506268,4,33689.109981868874,110,24,0.5309568100255622,448397.3079884715,-2232.5097964786473,68.25,1537.8864728168894,20328000.0,1209316.2878945125,6,0.6034353654593,12210.336317232946,33.17708160967598,49.62,25.8598986820228,"[1.25, 16, 1.875, 16, 0.5, 36.5]",1412.7317008654027,19632.497538919415,7.3333,0.4236113359969133,0.6034353654593,1.9949999999999974,20328000.0
TX_24_110_P01_LK9,12266634.10905665,43.760567765567764,-513130.94658793206,0.4545429751953418,-12423.597479878394,12266634.10905665,36533.098649261054,-2654.037758628691,-7913.032071192002,51022.58501506268,4,33786.63122253374,110,24,0.5309568100255622,480352.22808755585,-2200.0948360920406,68.25,1537.8864728168894,20328000.0,1209316.2878945125,6,0.6034353654593,13156.444134996183,33.17708160967598,49.62,25.8598986820228,"[1.25, 16, 1.875, 16, 0.5, 36.5]",1412.7317008654027,19632.497538919415,7.3333,0.4236113359969133,0.6034353654593,1.9949999999999974,20328000.0
TX_24_110_R01_LK0,11553347.540742205,25.689999999999998,-8595.4713181373,0.4545429751953418,-220.0591023863242,11553347.540742205,35868.89010151552,-2774.3646480440666,-7552.152942975006,49297.16988989183,4,33010.25011600948,110,24,0.500082459524906,8523.548000824678,-2591.2020219317506,81.4,1486.088374901802,20328000.0,608333.3400831951,6,0.5683464945268696,220.05910196914166,33.17243491198786,49.69,26.771313741399076,"[40, 277]",1339.82554789786,21900.0,7.3333,0.3994670185035623,0.5683464945268696,1.6899999999999977,20328000.0
TX_24_110_R01_LK1,11553347.540742205,25.689999999999998,-18145.95568052349,0.4545429751953418,-466.9184391862678,11553347.540742205,35868.89010151552,-2774.3646480440666,-7552.152942975006,49297.16988989183,4,33034.30957270428,110,24,0.500082459524906,17989.207396292262,-2582.380577598178,81.4,1486.088374901802,20328000.0,608333.3400831951,6,0.5683464945268696,466.9184383194921,33.17243491198786,49.69,26.771313741399076,"[40, 277]",1339.82554789786,21900.0,7.3333,0.3994670185035623,0.5683464945268696,1.6899999999999977,20328000.0
TX_24_110_R01_LK2,11553347.540742205,25.689999999999998,-37769.37613029207,0.4545429751953418,-974.1413571042093,11553347.540742205,35868.89010151552,-2774.3646480440666,-7552.152942975006,49297.16988989183,4,33084.11589701817,110,24,0.500082459524906,37438.337580682164,-2564.154623602557,81.4,1486.088374901802,20328000.0,608333.3400831951,6,0.5683464945268696,974.1413565797409,33.17243491198786,49.69,26.771313741399076,"[40, 277]",1339.82554789786,21900.0,7.3333,0.3994670185035623,0.5683464945268696,1.6899999999999977,20328000.0
TX_24_110_R01_LK3,11553347.540742205,25.689999999999998,-76099.29044908468,0.4545429751953418,-1964.8866271289228,11553347.540742205,35868.89010151552,-2774.3646480440666,-7552.152942975006,49297.16988989183,4,33182.88558762713,110,24,0.500082459524906,75427.81529467563,-2528.152525838561,81.4,1486.088374901802,20328000.0,608333.3400831951,6,0.5683464945268696,1964.8866268463098,33.17243491198786,49.69,26.771313741399076,"[40, 277]",1339.82554789786,21900.0,7.3333,0.3994670185035623,0.5683464945268696,1.6899999999999977,20328000.0
TX_24_110_R01_LK4,11553347.540742205,25.689999999999998,-144073.46602279114,0.4545429751953418,-3721.871847447276,11553347.540742205,35868.89010151552,-2774.3646480440666,-7552.152942975006,49297.16988989183,4,33363.154182870836,110,24,0.500082459524906,142798.26145323654,-2462.9229661815175,81.4,1486.088374901802,20328000.0,608333.3400831951,6,0.5683464945268696,3721.8718470607732,33.17243491198786,49.69,26.771313741399076,"[40, 277]",1339.82554789786,21900.0,7.3333,0.3994670185035623,0.5683464945268696,1.6899999999999977,20328000.0
TX_24_110_R01_LK5,11553347.540742205,25.689999999999998,-249914.86845418636,0.4545429751953418,-6362.685278000379,11553347.540742205,35868.89010151552,-2774.3646480440666,-7552.152942975006,49297.16988989183,4,33647.64828060083,110,24,0.500082459524906,244058.52077723434,-2361.2140849943617,81.4,1486.088374901802,20328000.0,608333.3400831951,6,0.5683464945268696,6458.803043675518,33.17243491198786,49.69,26.771313741399076,"[40, 277]",1339.82554789786,21900.0,7.3333,0.3994670185035623,0.5683464945268696,1.6899999999999977,20328000.0
TX_24_110_R01_LK6,11553347.540742205,25.689999999999998,-380615.41131506994,0.4545429751953418,-9487.183387444267,11553347.540742205,35868.89010151552,-2774.3646480440666,-7552.152942975006,49297.16988989183,4,34008.42344176866,110,24,0.500082459524906,363865.3519448101,-2234.3323237370687,81.4,1486.088374901802,20328000.0,608333.3400831951,6,0.5683464945268696,9836.738512396243,33.17243491198786,49.69,26.771313741399076,"[40, 277]",1339.82554789786,21900.0,7.3333,0.3994670185035623,0.5683464945268696,1.6899999999999977,20328000.0
TX_24_110_R01_LK7,11553347.540742205,25.689999999999998,-503411.3195686364,0.4545429751953418,-12288.025228467515,11553347.540742205,35868.89010151552,-2774.3646480440666,-7552.152942975006,49297.16988989183,4,34358.148670143266,110,24,0.500082459524906,471261.7957321998,-2113.468260167074,81.4,1486.088374901802,20328000.0,608333.3400831951,6,0.5683464945268696,13010.352711828793,33.17243491198786,49.69,26.771313741399076,"[40, 277]",1339.82554789786,21900.0,7.3333,0.3994670185035623,0.5683464945268696,1.6899999999999977,20328000.0
TX_24_110_R01_LK8,11553347.540742205,25.689999999999998,-592654.3896753206,0.4545429751953418,-14239.238397263927,11553347.540742205,35868.89010151552,-2774.3646480440666,-7552.152942975006,49297.16988989183,4,34619.05707809605,110,24,0.500082459524906,546079.7852132518,-2031.44206899533,81.4,1486.088374901802,20328000.0,608333.3400831951,6,0.5683464945268696,15316.789362197553,33.17243491198786,49.69,26.771313741399076,"[40, 277]",1339.82554789786,21900.0,7.3333,0.3994670185035623,0.5683464945268696,1.6899999999999977,20328000.0
TX_24_110_R01_LK9,11553347.540742205,25.689999999999998,-646053.7472025683,0.4545429751953418,-15372.228521093946,11553347.540742205,35868.89010151552,-2774.3646480440666,-7552.152942975006,49297.16988989183,4,34777.935179257416,110,24,0.500082459524906,589523.5485716641,-2031.2664596908126,81.4,1486.088374901802,20328000.0,608333.3400831951,6,0.5683464945268696,16696.858567948657,33.17243491198786,49.69,26.771313741399076,"[40, 277]",1339.82554789786,21900.0,7.3333,0.3994670185035623,0.5683464945268696,1.6899999999999977,20328000.0
TX_24_115_P01_LK0,12945218.689379917,44.09225239616613,-7450.950373480734,0.4545429751953418,-187.37118968694764,12945218.689379917,40853.72172808043,-2872.506938413209,-7868.566769976223,56541.367427700156,4,32751.92407246895,115,24,0.532061374026065,7372.169308607661,-2642.815974639265,78.25,1710.0441399088324,21408000.0,1415573.2120892764,6,0.6046907085846374,187.37118942635803,33.06427366881567,50.25,26.027676919851658,"[1.625, 16, 2.125, 16, 0.5, 36.5]",1569.6261273675466,23842.30892239084,7.3333,0.4228537701385006,0.6046907085846374,2.0,21408000.0
TX_24_115_P01_LK1,12945218.689379917,44.09225239616613,-16669.84622026405,0.4545429751953418,-419.37354963172896,12945218.689379917,40853.72172808043,-2872.506938413209,-7868.566769976223,56541.367427700156,4,33116.79846930794,115,24,0.532061374026065,16493.12255287882,-2596.503342450223,78.25,1710.0441399088324,21408000.0,1415573.2120892764,6,0.6046907085846374,419.37871171718155,33.06427366881567,50.25,26.027676919851658,"[1.625, 16, 2.125, 16, 0.5, 36.5]",1569.6261273675466,23842.30892239084,7.3333,0.4228537701385006,0.6046907085846374,2.0,21408000.0
TX_24_115_P01_LK2,12945218.689379917,44.09225239616613,-32850.76167657056,0.4545429751953418,-827.423539849618,12945218.689379917,40853.72172808043,-2872.506938413209,-7868.566769976223,56541.367427700156,4,32810.491873436265,115,24,0.532061374026065,32500.486993758455,-2620.7548004530545,78.25,1710.0441399088324,21408000.0,1415573.2120892764,6,0.6046907085846374,827.4235395985551,33.06427366881567,50.25,26.027676919851658,"[1.625, 16, 2.125, 16, 0.5, 36.5]",1569.6261273675466,23842.30892239084,7.3333,0.4228537701385006,0.6046907085846374,2.0,21408000.0
TX_24_115_P01_LK3,12945218.689379917,44.09225239616613,-66125.9550318929,0.4545429751953418,-1665.9234849128454,12945218.689379917,40853.72172808043,-2872.506938413209,-7868.566769976223,56541.367427700156,4,32895.17347034787,115,24,0.532061374026065,65420.024564243846,-2591.761092509962,78.25,1710.0441399088324,21408000.0,1415573.2120892764,6,0.6046907085846374,1665.923484684769,33.06427366881567,50.25,26.027676919851658,"[1.625, 16, 2.125, 16, 0.5, 36.5]",1569.6261273675466,23842.30892239084,7.3333,0.4228537701385006,0.6046907085846374,2.0,21408000.0
TX_24_115_P01_LK4,12945218.689379917,44.09225239616613,-124708.99742782509,0.4545429751953418,-3142.1584217795803,12945218.689379917,40853.72172808043,-2872.506938413209,-7868.566769976223,56541.367427700156,4,33042.332310983606,115,24,0.532061374026065,123376.90049971984,-2539.5162662847915,78.25,1710.0441399088324,21408000.0,1415573.2120892764,6,0.6046907085846374,3142.1584215557773,33.06427366881567,50.25,26.027676919851658,"[1.625, 16, 2.125, 16, 0.5, 36.5]",1569.6261273675466,23842.30892239084,7.3333,0.4228537701385006,0.6046907085846374,2.0,21408000.0
TX_24_115_P01_LK5,12945218.689379917,44.09225239616613,-214253.8327029923,0.4545429751953418,-5337.524735363624,12945218.689379917,40853.72172808043,-2872.506938413209,-7868.566769976223,56541.367427700156,4,33269.512042139075,115,24,0.532061374026065,209566.82182712122,-2459.260697451088,78.25,1710.0441399088324,21408000.0,1415573.2120892764,6,0.6046907085846374,5399.285636402665,33.06427366881567,50.25,26.027676919851658,"[1.625, 16, 2.125, 16, 0.5, 36.5]",1569.6261273675466,23842.30892239084,7.3333,0.4228537701385006,0.6046907085846374,2.0,21408000.0
TX_24_115_P01_LK6,12945218.689379917,44.09225239616613,-322151.8858601839,0.4545429751953418,-7899.24033162286,12945218.689379917,40853.72172808043,-2872.506938413209,-7868.566769976223,56541.367427700156,4,33548.655049105015,115,24,0.532061374026065,310139.5892685114,-2361.2954791697775,78.25,1710.0441399088324,21408000.0,1415573.2120892764,6,0.6046907085846374,8118.00456705572,33.06427366881567,50.25,26.027676919851658,"[1.625, 16, 2.125, 16, 0.5, 36.5]",1569.6261273675466,23842.30892239084,7.3333,0.4228537701385006,0.6046907085846374,2.0,21408000.0
TX_24_115_P01_LK7,12945218.689379917,44.09225239616613,-420779.33023219387,0.4545429751953418,-10163.330554437416,12945218.689379917,40853.72172808043,-2872.506938413209,-7868.566769976223,56541.367427700156,4,33809.674448392274,115,24,0.532061374026065,399027.60625916143,-2270.3166673102537,78.25,1710.0441399088324,21408000.0,1415573.2120892764,6,0.6046907085846374,10603.120249659678,33.06427366881567,50.25,26.027676919851658,"[1.625, 16, 2.125, 16, 0.5, 36.5]",1569.6261273675466,23842.30892239084,7.3333,0.4228537701385006,0.6046907085846374,2.0,21408000.0
TX_24_115_P01_LK8,12945218.689379917,44.09225239616613,-490726.36621877813,0.4545429751953418,-11722.92241276585,12945218.689379917,40853.72172808043,-2872.506938413209,-7868.566769976223,56541.367427700156,4,33998.27642481846,115,24,0.532061374026065,460257.0688506371,-2204.943036901455,78.25,1710.0441399088324,21408000.0,1415573.2120892764,6,0.6046907085846374,12365.569318738972,33.06427366881567,50.25,26.027676919851658,"[1.625, 16, 2.125, 16, 0.5, 36.5]",1569.6261273675466,23842.30892239084,7.3333,0.4228537701385006,0.6046907085846374,2.0,21408000.0
TX_24_115_P01_LK9,12945218.689379917,44.09225239616613,-532785.9768773504,0.4545429751953418,-12640.920589977904,12945218.689379917,40853.72172808043,-2872.506938413209,-7868.566769976223,56541.367427700156,4,34111.13900953778,115,24,0.532061374026065,496297.8996353788,-2163.3577626599003,78.25,1710.0441399088324,21408000.0,1415573.2120892764,6,0.6046907085846374,13425.330232640888,33.06427366881567,50.25,26.027676919851658,"[1.625, 16, 2.125, 16, 0.5, 36.5]",1569.6261273675466,23842.30892239084,7.3333,0.4228537701385006,0.6046907085846374,2.0,21408000.0
TX_24_115_R01_LK0,12221752.123191562,26.200000000000003,-7921.393225054856,0.4545429751953418,-201.21332950408254,12221752.123191562,41130.93934388747,-2986.8222448308093,-7690.740085792775,57138.499753322285,4,33191.414968764926,115,24,0.5023261780047042,7838.155736978897,-2576.568239234253,95.3,1743.596616418871,21408000.0,732182.1821842971,6,0.5708964930489332,201.21332973044716,32.77048097895349,50.2,26.42919746393634,"[40, 324]",1556.26894838605,25600.0,7.3333,0.3997037350005065,0.5708964930489332,2.200000000000003,21408000.0
TX_24_115_R01_LK1,12221752.123191562,26.200000000000003,-16781.88807482699,0.4545429751953418,-427.63036538407863,12221752.123191562,41130.93934388747,-2986.8222448308093,-7690.740085792775,57138.499753322285,4,33212.73155319537,115,24,0.5023261780047042,16602.01283668144,-2567.8526540805633,95.3,1743.596616418871,21408000.0,732182.1821842971,6,0.5708964930489332,427.63036589027655,32.77048097895349,50.2,26.42919746393634,"[40, 324]",1556.26894838605,25600.0,7.3333,0.3997037350005065,0.5708964930489332,2.200000000000003,21408000.0
TX_24_115_R01_LK2,12221752.123191562,26.200000000000003,-35078.89666786271,0.4545429751953418,-895.1837610884043,12221752.123191562,41130.93934388747,-2986.8222448308093,-7690.740085792775,57138.499753322285,4,33257.05449362218,115,24,0.5023261780047042,34699.46354567127,-2549.7597449657515,95.3,1743.596616418871,21408000.0,732182.1821842971,6,0.5708964930489332,895.1837618335079,32.77048097895349,50.2,26.42919746393634,"[40, 324]",1556.26894838605,25600.0,7.3333,0.3997037350005065,0.5708964930489332,2.200000000000003,21408000.0
TX_24_115_R01_LK3,12221752.123191562,26.200000000000003,-71176.40953315255,0.4545429751953418,-1817.6031089045466,12221752.123191562,41130.93934388747,-2986.8222448308093,-7690.740085792775,57138.499753322285,4,33345.7323687379,115,24,0.5023261780047042,70403.27584458381,-2513.678434503975,95.3,1743.596616418871,21408000.0,732182.1821842971,6,0.5708964930489332,1817.6031091904151,32.77048097895349,50.2,26.42919746393634,"[40, 324]",1556.26894838605,25600.0,7.3333,0.3997037350005065,0.5708964930489332,2.200000000000003,21408000.0
TX_24_115_R01_LK4,12221752.123191562,26.200000000000003,-137071.0675447811,0.4545429751953418,-3483.8718435541978,12221752.123191562,41130.93934388747,-2986.8222448308093,-7690.740085792775,57138.499753322285,4,33510.300806020765,115,24,0.5023261780047042,134899.04588911383,-2447.129926690896,95.3,1743.596616418871,21408000.0,732182.1821842971,6,0.5708964930489332,3502.604135670732,32.77048097895349,50.2,26.42919746393634,"[40, 324]",1556.26894838605,25600.0,7.3333,0.3997037350005065,0.5708964930489332,2.200000000000003,21408000.0
TX_24_115_R01_LK5,12221752.123191562,26.200000000000003,-242476.66174564778,0.4545429751953418,-6064.316149702742,12221752.123191562,41130.93934388747,-2986.8222448308093,-7690.740085792775,57138.499753322285,4,33777.35617004604,115,24,0.5023261780047042,234779.53882627876,-2340.2523719911196,95.3,1743.596616418871,21408000.0,732182.1821842971,6,0.5708964930489332,6195.811320316785,32.77048097895349,50.2,26.42919746393634,"[40, 324]",1556.26894838605,25600.0,7.3333,0.3997037350005065,0.5708964930489332,2.200000000000003,21408000.0
TX_24_115_R01_LK6,12221752.123191562,26.200000000000003,-377610.87810618326,0.4545429751953418,-9241.490039439688,12221752.123191562,41130.93934388747,-2986.8222448308093,-7690.740085792775,57138.499753322285,4,34129.526495083555,115,24,0.5023261780047042,357757.4668899396,-2201.348356048708,95.3,1743.596616418871,21408000.0,732182.1821842971,6,0.5708964930489332,9648.586354915567,32.77048097895349,50.2,26.42919746393634,"[40, 324]",1556.26894838605,25600.0,7.3333,0.3997037350005065,0.5708964930489332,2.200000000000003,21408000.0
TX_24_115_R01_LK7,12221752.123191562,26.200000000000003,-510232.2921384141,0.4545429751953418,-12210.930095113314,12221752.123191562,41130.93934388747,-2986.8222448308093,-7690.740085792775,57138.499753322285,4,34486.25780329261,115,24,0.5023261780047042,472694.70300901204,-2062.8917906491565,95.3,1743.596616418871,21408000.0,732182.1821842971,6,0.5708964930489332,13037.129118931121,32.77048097895349,50.2,26.42919746393634,"[40, 324]",1556.26894838605,25600.0,7.3333,0.3997037350005065,0.5708964930489332,2.200000000000003,21408000.0
